#{"t_start": 1753871221.667517, "env_id": "None"}
r,l,t
-10.3,4,25.762406
-10.1,2,25.762742
9.3,8,25.765716
-10.3,4,25.766373
9.3,8,25.769369
9.3,8,25.77233
9.3,8,25.774431
9.2,9,25.777561
9.3,8,25.780496
9.3,8,25.782628
9.0,11,25.786037
-10.0,1,25.787055
9.2,9,25.789307
9.3,8,25.792227
9.3,8,25.795147
9.3,8,25.797236
-10.2,3,25.79862
-10.6,7,25.800558
9.1,10,25.803794
9.1,10,25.80702
-10.4,5,25.808647
7.9,13,25.813424
9.3,8,25.815585
9.3,8,25.818562
9.2,9,25.82167
-10.2,3,25.822142
9.3,8,25.825099
9.3,8,25.828033
9.3,8,25.830129
9.3,8,25.83317
9.3,8,25.835274
9.2,9,25.838414
9.3,8,25.842421
9.3,8,25.844577
9.2,9,25.848293
9.3,8,25.851724
9.2,9,25.854954
9.3,8,25.857081
-10.0,1,25.857261
8.6,15,25.862164
-10.0,1,25.863185
8.8,13,25.867026
9.3,8,25.869991
9.1,10,25.873298
9.3,8,25.875375
-10.0,1,25.876404
9.3,8,25.878528
9.3,8,25.881476
9.2,9,25.884627
9.2,9,25.886871
9.3,8,25.889824
9.2,9,25.89303
-10.6,7,25.894998
-10.7,8,25.898033
9.2,9,25.901256
-10.4,5,25.902901
9.3,8,25.905021
9.3,8,25.907976
9.3,8,25.910058
9.3,8,25.912982
9.2,9,25.916135
-10.5,6,25.917907
-10.3,4,25.919388
-10.4,5,25.921015
9.3,8,25.923096
9.1,10,25.926333
9.2,9,25.929404
9.3,8,25.932363
-10.5,6,25.934172
-10.5,6,25.935964
9.1,10,25.939207
9.3,8,25.942172
-10.8,9,25.945268
9.3,8,25.947344
9.2,9,25.950418
9.2,9,25.953472
9.1,10,25.956702
9.3,8,25.958784
9.1,10,25.962011
9.3,8,25.964955
9.3,8,25.967918
9.2,9,25.97016
-10.3,4,25.971657
9.2,9,25.974757
9.3,8,25.9777
9.3,8,25.979792
9.3,8,25.982794
9.3,8,25.984887
9.3,8,25.987954
9.3,8,25.990893
-10.4,5,25.992555
-10.6,7,25.99452
9.2,9,25.997609
9.3,8,25.999737
9.3,8,26.002683
9.3,8,26.037174
-10.0,1,26.037344
9.3,8,26.038281
-10.1,2,26.038529
-10.0,1,26.038664
-10.0,1,26.038797
9.3,8,26.039732
9.3,8,26.040636
-10.2,3,26.040989
9.3,8,26.042083
