#{"t_start": 1753900099.014961, "env_id": "None"}
r,l,t
9.3,8,20.008194
14.3,9,20.009518
9.2,9,20.010842
9.3,8,20.01203
9.3,8,20.013213
9.0,11,20.01484
9.2,9,20.016176
9.2,9,20.017518
-10.5,6,20.018409
9.0,11,20.020029
9.1,10,20.021521
8.9,12,20.02327
-10.5,6,20.024156
9.3,8,20.025349
-10.2,3,20.025807
9.3,8,20.027015
9.1,10,20.028495
9.3,8,20.029698
-11.2,4,20.030308
9.1,10,20.031786
8.8,13,20.03369
9.3,8,20.034874
9.1,10,20.036361
7.3,10,20.037867
-10.5,6,20.038779
-10.6,7,20.03984
9.3,8,20.041043
9.3,8,20.042258
-10.7,8,20.043468
9.2,9,20.044807
9.1,10,20.046275
9.3,8,20.047468
9.3,8,20.04865
-10.3,4,20.049258
8.3,9,20.050582
-10.0,1,20.050748
-10.1,2,20.051063
-10.1,2,20.051373
14.0,12,20.053132
-10.2,3,20.053588
9.3,8,20.054774
-11.0,11,20.056399
-10.5,6,20.057296
9.3,8,20.058488
9.3,8,20.059672
9.1,10,20.061148
9.3,8,20.062331
9.2,9,20.063672
9.2,9,20.065008
9.3,8,20.066191
9.3,8,20.067384
9.3,8,20.068566
9.3,8,20.069748
-10.5,6,20.070634
9.3,8,20.071816
9.3,8,20.073011
9.3,8,20.074195
9.3,8,20.075377
-10.8,9,20.076703
9.3,8,20.077897
9.3,8,20.079078
9.3,8,20.080264
-10.8,9,20.081601
9.2,9,20.082933
-10.6,7,20.083979
9.3,8,20.085173
9.3,8,20.086359
9.2,9,20.087696
9.3,8,20.088893
9.3,8,20.090079
9.2,9,20.09141
-10.1,2,20.091734
-10.0,1,20.091898
9.2,9,20.093228
9.3,8,20.094422
-10.0,1,20.09459
9.2,9,20.095915
-10.5,6,20.096809
9.1,10,20.098382
9.2,9,20.099752
9.2,9,20.101116
9.3,8,20.102338
-10.5,6,20.103258
9.2,9,20.104633
-10.2,3,20.105104
-10.7,8,20.106323
9.3,8,20.10754
9.3,8,20.108762
-10.0,1,20.108932
-10.0,1,20.1091
-10.6,7,20.110161
8.1,11,20.438465
9.3,8,20.439755
9.2,9,20.441144
-10.3,4,20.44177
9.3,8,20.442996
9.3,8,20.444214
9.3,8,20.445438
9.3,8,20.446654
8.3,9,20.448168
9.3,8,20.449398
9.3,8,20.450614
9.3,8,20.451821
9.3,8,20.45302
7.3,9,20.454391
9.3,8,20.455586
9.2,9,20.456925
9.3,8,20.458126
-10.7,8,20.459313
8.3,9,20.460645
-10.5,6,20.46154
-10.6,7,20.462579
9.3,8,20.463794
8.1,11,20.465463
9.3,8,20.466679
9.3,8,20.467942
-10.5,6,20.468853
8.3,9,20.470215
9.3,8,20.471423
-10.7,8,20.47264
9.3,8,20.473855
9.3,8,20.475068
-10.1,2,20.475383
-10.0,1,20.475552
-10.0,1,20.475719
9.1,10,20.477231
9.2,9,20.478594
9.2,9,20.479955
-10.3,4,20.480638
9.2,9,20.481993
9.2,9,20.483334
9.3,8,20.48452
9.2,9,20.485853
9.3,8,20.487043
-10.6,7,20.488085
-10.7,8,20.489271
9.3,8,20.490457
9.3,8,20.491648
9.3,8,20.492827
-10.3,4,20.493433
9.3,8,20.494623
-10.3,4,20.495224
9.3,8,20.496413
9.3,8,20.497594
9.3,8,20.498774
9.3,8,20.499959
9.3,8,20.501141
9.3,8,20.502322
9.3,8,20.503504
-10.0,1,20.50367
9.2,9,20.505015
9.3,8,20.506194
9.3,8,20.507371
9.3,8,20.50855
9.3,8,20.509731
8.3,9,20.511056
9.3,8,20.512239
9.3,8,20.513415
-10.5,6,20.514304
9.2,9,20.515624
9.3,8,20.516805
9.2,9,20.518121
9.2,9,20.519463
9.3,8,20.52064
9.3,8,20.521824
9.3,8,20.523003
9.3,8,20.524177
9.3,8,20.525352
9.3,8,20.526529
9.1,10,20.527998
9.2,9,20.529318
9.3,8,20.530514
8.3,9,20.531835
9.3,8,20.533013
9.1,10,20.534479
-10.3,4,20.53508
9.3,8,20.536256
9.2,9,20.537595
-10.2,3,20.538049
9.1,10,20.539512
8.3,9,20.540835
9.0,11,20.542443
-10.2,3,20.542903
9.3,8,20.544076
9.3,8,20.545248
9.3,8,20.54643
9.3,8,20.547613
9.2,9,20.548932
9.0,11,20.55054
9.3,8,20.551721
-10.0,1,20.551888
-10.0,1,20.55205
9.2,9,20.553367
-10.1,2,20.553677
-10.0,1,20.55384
-10.2,3,20.554295
-10.1,2,20.554601
-10.0,1,20.554764
9.2,9,20.556077
9.3,8,20.557255
9.2,9,20.558572
9.2,9,20.559891
8.3,9,20.561216
-10.1,2,20.561527
-10.0,1,20.56169
9.3,8,20.562869
-10.0,1,20.563032
-11.0,2,20.56334
9.3,8,20.564526
9.3,8,20.565701
9.3,8,20.566877
8.3,9,20.568194
9.3,8,20.569372
8.3,9,20.570702
-10.8,9,20.57201
-10.7,8,20.573193
-10.6,7,20.574222
-10.7,8,20.5754
-11.0,11,20.577021
9.3,8,20.5782
9.1,10,20.579667
-10.7,8,20.580894
9.3,8,20.58211
9.2,9,20.583467
9.3,8,20.584703
-10.0,1,20.584873
9.3,8,20.586084
9.3,8,20.587293
-10.0,1,20.587464
9.3,8,20.588676
9.3,8,20.589886
9.3,8,20.591094
-10.2,3,20.591563
9.0,11,20.593215
-10.1,2,20.593537
-10.2,3,20.594001
9.3,8,20.595205
-10.0,1,20.595369
8.3,9,20.596717
9.2,9,20.598062
9.3,8,20.599264
9.2,9,20.60061
9.3,8,20.601809
9.3,8,20.603022
9.3,8,20.604228
9.3,8,20.605435
9.1,10,20.606935
9.3,8,20.608139
14.2,10,20.609644
9.3,8,20.610855
-10.1,2,20.611175
9.3,8,20.612385
7.3,9,20.613735
9.3,8,20.614937
8.3,9,20.61628
9.2,9,20.617624
9.2,9,20.618972
-10.4,5,20.619731
9.3,8,20.620943
9.2,9,20.622301
-10.1,2,20.62262
9.2,9,20.623963
9.3,8,20.625168
9.2,9,20.626521
9.3,8,20.627721
-10.2,3,20.628185
9.3,8,20.62939
8.3,9,20.630746
9.3,8,20.631948
9.3,8,20.63314
-10.6,7,20.634191
9.2,9,20.635534
9.3,8,20.636739
9.3,8,20.63794
9.3,8,20.639143
-10.2,3,20.63961
9.3,8,20.640829
9.3,8,20.642039
9.2,9,20.643397
9.3,8,20.644602
9.3,8,20.645804
-12.4,7,20.646862
9.3,8,20.648062
9.3,8,20.649289
-10.0,1,20.649458
-10.0,1,20.649623
9.3,8,20.650822
9.1,10,20.652309
9.2,9,20.653658
-10.3,4,20.654269
9.3,8,20.655467
9.0,11,20.657112
-10.7,8,20.658319
-10.7,8,20.659515
9.3,8,20.660719
9.3,8,20.661917
9.3,8,20.663115
9.3,8,20.664309
9.2,9,20.665653
9.2,9,20.66699
-10.5,6,20.667899
9.3,8,20.669086
-10.4,5,20.669845
-10.4,5,20.670604
-10.3,4,20.671219
9.2,9,20.672565
9.3,8,20.673763
9.2,9,20.675101
-10.8,9,20.67644
9.3,8,20.677639
9.3,8,20.678836
9.2,9,20.680179
-10.0,1,20.680347
9.2,9,20.681695
-10.4,5,20.682453
9.3,8,20.683648
9.3,8,20.684851
9.2,9,20.686191
9.3,8,20.687382
9.3,8,20.688584
6.2,11,20.690218
9.3,8,20.691413
-10.5,6,20.692311
9.3,8,20.693511
9.2,9,20.694855
9.2,9,20.696197
9.3,8,20.697398
9.3,8,20.698591
9.3,8,20.699787
9.3,8,20.700986
9.3,8,20.702182
-11.7,9,20.70353
-10.7,8,20.704729
9.3,8,20.705924
9.2,9,20.707267
-10.6,7,20.708315
7.3,9,20.709662
8.3,9,20.711004
9.2,9,20.712355
-10.0,1,20.712522
8.3,9,20.713871
9.3,8,20.715094
9.3,8,20.716287
9.3,8,20.717491
9.3,8,20.718692
9.1,10,20.72019
-10.2,3,20.720652
-10.0,1,20.720817
9.3,8,20.722007
9.3,8,20.723201
-10.0,1,20.723368
-10.1,2,20.723681
-10.4,5,20.724438
9.3,8,20.725632
8.3,9,20.726976
8.3,9,20.728318
-10.1,2,20.728635
9.3,8,20.729832
9.3,8,20.731039
9.2,9,20.732382
-10.1,2,20.732696
-10.0,1,20.732863
9.2,9,20.734209
-10.0,1,20.734377
9.2,9,20.735715
-10.0,1,20.735889
9.1,10,20.73739
-10.7,8,20.738588
7.3,9,20.739933
-10.6,7,20.740992
9.1,10,20.742488
9.3,8,20.743694
-10.4,5,20.744452
7.8,14,21.071637
9.3,8,21.072896
-10.0,1,21.073071
9.3,8,21.074269
9.2,9,21.075616
9.3,8,21.076809
9.3,8,21.077995
9.3,8,21.079178
9.2,9,21.080643
9.2,9,21.082059
9.2,9,21.083435
9.3,8,21.084673
9.1,10,21.08618
9.2,9,21.087531
9.3,8,21.088736
7.8,14,21.090828
-10.3,4,21.09144
9.0,11,21.093076
-10.3,4,21.093684
-10.3,4,21.094292
-10.4,5,21.09505
9.3,8,21.096246
-10.2,3,21.096707
9.3,8,21.097908
8.3,9,21.099244
9.3,8,21.100452
9.3,8,21.101674
9.3,8,21.102865
9.1,10,21.104374
9.3,8,21.10556
9.2,9,21.106902
9.3,8,21.10809
-10.5,6,21.108991
7.3,9,21.110326
-10.3,4,21.110932
9.3,8,21.112117
-10.5,6,21.113017
9.2,9,21.114532
9.3,8,21.115797
9.3,8,21.117033
8.9,12,21.118868
-10.7,8,21.120099
9.1,10,21.121618
9.2,9,21.122988
9.3,8,21.124205
-11.7,9,21.125575
8.3,9,21.126943
-10.6,7,21.128018
9.3,8,21.12923
9.3,8,21.130442
8.2,10,21.131948
-10.3,4,21.132564
9.2,9,21.133925
-11.3,5,21.134691
-10.6,7,21.13575
9.2,9,21.137107
9.2,9,21.138462
9.3,8,21.139667
9.3,8,21.140877
-10.7,8,21.142087
-10.6,7,21.143141
9.3,8,21.144354
-10.6,7,21.145412
9.2,9,21.146763
-10.0,1,21.146933
8.3,9,21.148294
9.3,8,21.149495
9.3,8,21.150697
9.3,8,21.151909
9.3,8,21.153112
9.3,8,21.15433
9.1,10,21.155829
9.3,8,21.157035
9.3,8,21.158247
9.1,10,21.159751
9.3,8,21.160965
9.2,9,21.162324
-10.7,8,21.163531
9.3,8,21.16474
9.3,8,21.165951
9.3,8,21.167208
9.3,8,21.168601
9.3,8,21.169835
-10.7,8,21.171063
9.3,8,21.17236
9.3,8,21.173574
-10.4,5,21.174344
9.3,8,21.175548
9.3,8,21.176759
9.0,11,21.17841
-10.6,7,21.179468
9.1,10,21.180973
9.2,9,21.18233
-10.2,3,21.182801
9.1,10,21.184307
-10.4,5,21.185073
-10.4,5,21.185834
-11.4,6,21.186746
9.3,8,21.187958
9.3,8,21.189166
-10.1,2,21.189486
9.2,9,21.190841
-10.5,6,21.191756
9.3,8,21.192966
9.3,8,21.194192
8.9,12,21.195993
-10.0,1,21.196162
-10.0,1,21.196329
-10.8,9,21.197684
-10.6,7,21.198743
9.3,8,21.199948
8.0,12,21.201749
9.3,8,21.202956
9.3,8,21.204167
-10.6,7,21.205232
9.1,10,21.20674
9.3,8,21.207941
9.3,8,21.209151
9.2,9,21.210499
8.0,12,21.212289
8.9,12,21.214091
9.2,9,21.215447
9.3,8,21.216659
9.3,8,21.217869
-10.2,3,21.218336
9.3,8,21.219544
9.2,9,21.220893
9.3,8,21.222102
9.2,9,21.22346
9.1,10,21.22497
8.1,11,21.226621
-10.7,8,21.227829
-10.8,9,21.229189
9.3,8,21.230408
9.3,8,21.231605
-10.4,5,21.232367
9.3,8,21.233578
-10.6,7,21.234636
-10.5,6,21.235548
9.2,9,21.236915
9.2,9,21.238264
-10.6,7,21.239319
9.3,8,21.240538
14.1,11,21.24219
8.3,9,21.243545
9.3,8,21.244761
9.2,9,21.246121
9.3,8,21.247325
9.3,8,21.248533
-10.2,3,21.249001
9.2,9,21.250353
-10.7,8,21.251565
-10.4,5,21.252336
9.3,8,21.253528
9.0,11,21.255173
9.2,9,21.256529
-10.3,4,21.25714
9.3,8,21.258337
9.3,8,21.259542
-10.2,3,21.260012
9.2,9,21.261366
8.3,9,21.26273
9.3,8,21.263944
8.3,9,21.265299
9.3,8,21.266509
9.3,8,21.267716
-10.1,2,21.268039
9.2,9,21.269391
9.3,8,21.270591
-10.0,1,21.270759
9.3,8,21.271961
-10.0,1,21.27213
-10.0,1,21.272299
9.2,9,21.273645
9.3,8,21.274849
8.3,18,21.277533
9.1,10,21.279033
9.3,8,21.280237
9.2,9,21.281584
-10.1,2,21.281905
9.1,10,21.283395
-10.6,7,21.284455
9.2,9,21.285804
9.3,8,21.287004
9.3,8,21.288207
9.3,8,21.289414
9.1,10,21.290919
9.3,8,21.29213
-10.4,5,21.292896
9.3,8,21.294108
-10.4,5,21.294866
9.3,8,21.296071
9.3,8,21.297277
9.2,9,21.298622
-10.2,3,21.299089
8.3,9,21.300435
9.3,8,21.301642
9.3,8,21.302859
-10.0,1,21.303029
9.3,8,21.304233
-10.0,1,21.304404
9.1,10,21.305907
9.3,8,21.307108
9.1,10,21.308608
9.3,8,21.309815
-10.1,2,21.310132
9.3,8,21.311342
9.3,8,21.312553
-10.2,3,21.313016
9.3,8,21.314225
9.3,8,21.315433
-10.1,2,21.315752
-10.8,9,21.3171
9.2,9,21.318452
9.3,8,21.319651
9.3,8,21.320864
9.3,8,21.322097
-10.4,5,21.322867
9.3,8,21.324087
9.2,9,21.325454
9.0,11,21.327143
9.3,8,21.32835
-10.2,3,21.328818
9.2,9,21.330167
9.3,8,21.331374
-10.2,3,21.33184
9.2,9,21.333191
9.1,10,21.334695
-10.0,1,21.334868
9.2,9,21.336213
9.3,8,21.337421
9.3,8,21.338625
9.3,8,21.339826
-10.4,5,21.340588
9.2,9,21.341941
9.3,8,21.343148
9.3,8,21.344352
9.2,9,21.345709
9.1,10,21.3472
-10.1,2,21.347519
9.3,8,21.348732
9.3,8,21.349946
9.3,8,21.351161
9.3,8,21.352405
-10.2,3,21.352876
8.3,9,21.354237
-5.7,9,21.355593
9.3,8,21.356806
9.1,10,21.358313
9.3,8,21.359511
9.2,9,21.360868
9.2,9,21.362229
9.1,10,21.363768
-10.8,9,21.365125
8.3,9,21.366477
9.3,8,21.367694
9.3,8,21.3689
9.3,8,21.370101
9.0,11,21.371755
9.3,8,21.372962
-10.1,2,21.373305
9.3,8,21.374509
-10.4,5,21.375279
9.2,9,21.376634
9.2,9,21.377992
9.3,8,21.379205
-10.5,6,21.702898
-10.2,3,21.703442
9.2,9,21.704837
8.9,12,21.706644
9.2,9,21.707987
9.2,9,21.709325
7.0,1,21.709496
-10.0,1,21.709665
9.2,9,21.710996
-10.0,1,21.711167
-10.0,1,21.711334
9.0,11,21.712957
-10.6,7,21.714009
9.3,8,21.715191
9.3,8,21.716379
9.3,8,21.717557
9.2,9,21.718881
9.3,8,21.720061
9.3,8,21.72124
9.2,9,21.722568
9.1,10,21.724038
9.3,8,21.725213
-10.0,1,21.725378
9.2,9,21.726693
14.2,10,21.72816
9.3,8,21.729336
-10.0,1,21.729502
9.3,8,21.730832
8.3,9,21.732243
-10.0,1,21.732421
9.3,8,21.733627
9.2,9,21.73497
9.3,8,21.73621
9.3,8,21.73741
9.1,10,21.738891
9.2,9,21.740233
9.3,8,21.74143
9.3,8,21.742619
-10.2,3,21.743081
9.2,9,21.744404
9.3,8,21.745596
-10.5,6,21.746484
-10.7,8,21.747661
9.3,8,21.748831
7.0,12,21.750587
9.2,9,21.751906
-10.1,2,21.752217
-10.0,1,21.752383
9.3,8,21.753556
-10.6,7,21.75458
-10.8,9,21.755903
-10.5,6,21.756792
9.1,10,21.758273
9.3,8,21.759452
-10.3,4,21.760051
-11.6,8,21.761228
9.3,8,21.76241
9.2,9,21.763733
9.3,8,21.764903
-10.1,2,21.765213
-10.0,1,21.765374
9.2,9,21.766685
9.3,8,21.767868
9.2,9,21.769189
9.0,11,21.770798
-10.2,3,21.771252
9.3,8,21.772424
9.3,8,21.77359
-10.4,5,21.77433
9.3,8,21.7755
9.2,9,21.776813
9.3,8,21.777988
9.3,8,21.779156
-10.2,3,21.779611
9.0,11,21.781221
9.3,8,21.782395
9.0,11,21.783999
9.2,9,21.785318
9.3,8,21.786524
-10.8,9,21.787842
-10.3,4,21.78844
9.3,8,21.789611
9.1,10,21.791078
9.3,8,21.792253
9.2,9,21.79357
9.0,11,21.795177
9.0,11,21.796776
9.3,8,21.797951
-10.7,8,21.799112
-10.7,8,21.800284
9.2,9,21.801594
8.2,10,21.803049
9.2,9,21.804363
-10.7,8,21.805531
-11.0,11,21.807131
9.2,9,21.808447
9.3,8,21.809621
9.3,8,21.810797
9.3,8,21.811965
-11.1,3,21.812417
9.1,10,21.813884
9.1,10,21.815341
-10.4,5,21.81608
9.2,9,21.817394
9.3,8,21.818564
9.3,8,21.819734
8.3,9,21.821054
9.1,10,21.822536
9.1,10,21.824032
-10.5,6,21.824943
-10.4,5,21.825693
-10.6,7,21.82674
9.2,9,21.82808
8.7,14,21.830147
9.0,11,21.831779
7.3,10,21.833236
9.3,8,21.834406
9.3,8,21.83558
9.3,8,21.836759
9.3,8,21.837932
9.2,9,21.839247
9.0,11,21.840855
8.0,12,21.842599
9.0,11,21.844204
9.0,11,21.845808
9.3,8,21.84698
9.3,8,21.848153
9.3,8,21.849324
8.8,13,21.851211
9.2,9,21.852522
-10.2,3,21.852971
9.3,8,21.854136
9.3,8,21.855307
9.3,8,21.856477
-10.0,1,21.856644
9.3,8,21.85781
9.2,9,21.859128
9.0,11,21.860731
9.3,8,21.861901
-10.2,3,21.862356
-10.2,3,21.862815
9.3,8,21.864201
9.3,8,21.865447
-10.2,3,21.865925
-11.4,6,21.866839
9.3,8,21.868047
9.3,8,21.869256
-10.1,2,21.869577
-10.0,1,21.869743
9.3,8,21.870946
9.2,9,21.872292
9.3,8,21.873493
-10.1,2,21.873812
8.3,9,21.87515
9.3,8,21.876345
9.3,8,21.877545
9.3,8,21.878742
9.3,8,21.879931
9.3,8,21.881331
8.2,10,21.882904
-10.1,2,21.883238
-10.0,1,21.883411
8.2,10,21.884941
9.2,9,21.886309
9.3,8,21.887525
9.3,8,21.88876
9.2,9,21.890129
9.3,8,21.891354
9.3,8,21.89257
9.3,8,21.893779
-10.6,7,21.894843
9.3,8,21.896058
9.1,10,21.89762
9.3,8,21.898817
9.3,8,21.900018
9.3,8,21.901204
-10.8,9,21.902544
-10.8,9,21.90388
-10.7,8,21.905074
-10.4,5,21.90583
9.3,8,21.907024
9.2,9,21.908358
9.2,9,21.909708
-12.6,9,21.911046
9.1,10,21.912532
9.3,8,21.913723
9.1,10,21.915213
8.3,9,21.916559
-10.1,2,21.916878
9.3,8,21.918064
-10.7,8,21.919255
-10.4,5,21.920019
8.8,13,21.921929
-10.3,4,21.922533
9.3,8,21.923717
9.3,8,21.924903
9.2,9,21.926244
-10.7,8,21.92744
9.0,11,21.929056
9.2,9,21.930391
-12.3,5,21.931143
-10.9,10,21.932616
9.3,8,21.933792
-10.5,6,21.934689
9.3,8,21.935877
9.2,9,21.937207
9.2,9,21.938541
-10.6,7,21.939581
9.2,9,21.940911
9.3,8,21.942099
9.3,8,21.943307
9.3,8,21.944491
9.3,8,21.945678
-10.1,2,21.945991
9.0,11,21.947619
-10.7,8,21.948799
8.1,11,21.95042
-11.7,9,21.95175
8.9,12,21.95354
9.1,10,21.955014
9.3,8,21.956199
-10.3,4,21.956804
9.3,8,21.957991
9.2,9,21.959321
9.3,8,21.960497
9.3,8,21.961681
9.3,8,21.962867
9.3,8,21.964055
9.3,8,21.965236
9.1,10,21.96671
9.3,8,21.967896
9.2,9,21.969227
9.3,8,21.970409
9.1,10,21.971887
9.3,8,21.973074
-10.8,9,21.9744
9.3,8,21.975584
9.0,11,21.977206
9.1,10,21.978676
-10.3,4,21.979279
9.3,8,21.980466
8.8,13,21.98237
-10.1,2,21.982691
-10.0,1,21.982855
-10.2,3,21.983308
9.2,9,21.984626
-10.6,7,21.985661
9.3,8,21.986862
9.2,9,21.988186
-10.4,5,21.98893
-10.5,6,21.989819
9.3,8,21.990999
9.3,8,21.992179
-10.7,8,21.993362
-10.7,8,21.994544
9.3,8,21.99572
9.3,8,21.996914
9.1,10,21.998386
9.3,8,21.999593
9.3,8,22.000799
9.3,8,22.002004
9.0,11,22.003661
-10.0,1,22.003832
-10.0,1,22.004
9.3,8,22.005216
9.2,9,22.006612
8.3,9,22.334903
9.3,8,22.336191
8.3,9,22.337569
9.3,8,22.338784
-10.5,6,22.339695
-10.7,8,22.340892
-10.5,6,22.341786
-10.3,4,22.3424
9.3,8,22.343618
-10.2,3,22.344083
9.3,8,22.345275
9.2,9,22.346613
-10.3,4,22.347228
9.2,9,22.348561
9.2,9,22.349903
8.9,12,22.351673
-10.7,8,22.352864
8.3,9,22.354204
-10.3,4,22.354809
-10.6,7,22.355855
-10.7,8,22.357032
9.1,10,22.358502
9.2,9,22.359832
9.3,8,22.361009
9.2,9,22.362339
9.3,8,22.36361
9.3,8,22.364977
9.3,8,22.366216
9.3,8,22.367436
9.3,8,22.36865
6.3,8,22.369856
9.3,8,22.37106
9.2,9,22.372407
8.3,9,22.373764
9.3,8,22.374957
9.1,10,22.37645
9.2,9,22.377788
9.2,9,22.379128
-10.3,4,22.379739
9.2,9,22.381083
9.0,11,22.382714
-10.3,4,22.38332
8.2,10,22.384808
9.2,9,22.386143
9.3,8,22.387328
9.3,8,22.388516
9.3,8,22.389707
7.3,9,22.391043
9.2,9,22.39238
-10.2,3,22.39284
9.2,9,22.394177
8.3,9,22.395512
9.3,8,22.396701
9.3,8,22.397957
9.3,8,22.399166
9.3,8,22.400359
-10.4,5,22.401108
9.3,8,22.402292
9.3,8,22.403488
9.2,9,22.404819
9.2,9,22.406146
9.3,8,22.407338
9.2,9,22.408665
9.1,10,22.410169
9.0,11,22.411805
9.2,9,22.41313
-10.0,1,22.413298
9.3,8,22.414484
9.0,11,22.416097
9.3,8,22.417282
9.3,8,22.41846
9.3,8,22.419636
9.3,8,22.420816
9.3,8,22.422001
9.2,9,22.423332
9.3,8,22.424514
9.3,8,22.425699
8.2,10,22.42717
9.3,8,22.428349
9.3,8,22.429524
-10.4,5,22.430274
9.3,8,22.431451
9.3,8,22.432626
-10.1,2,22.43294
8.3,9,22.434254
9.3,8,22.435438
-10.7,8,22.436617
9.1,10,22.43809
9.3,8,22.439274
9.3,8,22.440454
9.3,8,22.441635
9.3,8,22.442807
9.3,8,22.443983
9.3,8,22.445159
9.3,8,22.446338
9.1,10,22.447808
9.2,9,22.449128
9.3,8,22.450303
9.3,8,22.451483
9.2,9,22.452802
9.3,8,22.453977
9.3,8,22.455147
9.3,8,22.456326
-10.1,2,22.456635
-10.0,1,22.456796
9.3,8,22.457971
9.3,8,22.459147
-10.7,8,22.460318
9.3,8,22.461503
-10.5,6,22.462391
-10.4,5,22.463133
9.3,8,22.464311
9.3,8,22.465489
-10.1,2,22.465801
9.2,9,22.467119
-6.2,5,22.467867
9.1,10,22.469328
9.3,8,22.470502
9.3,8,22.471681
9.3,8,22.472854
-10.7,8,22.474052
-10.5,6,22.474941
-10.4,5,22.475681
9.3,8,22.476857
-10.5,6,22.477752
9.2,9,22.47907
9.3,8,22.480252
-10.1,2,22.480562
-10.0,1,22.480724
-10.1,2,22.481036
-10.0,1,22.4812
-10.2,3,22.481653
9.3,8,22.482827
9.3,8,22.483998
-10.4,5,22.484746
9.2,9,22.486081
9.2,9,22.487403
9.2,9,22.488719
-10.2,3,22.489171
9.2,9,22.490484
9.3,8,22.491661
8.3,9,22.492986
9.2,9,22.494304
9.3,8,22.495474
-10.0,1,22.49564
8.1,11,22.497256
9.3,8,22.498431
9.2,9,22.499744
9.3,8,22.500924
-10.5,6,22.501816
-11.6,8,22.502987
8.3,9,22.5043
9.2,9,22.505607
9.3,8,22.506785
9.3,8,22.507968
9.1,10,22.509427
9.3,8,22.510601
9.3,8,22.511772
-10.6,7,22.512801
9.3,8,22.513985
-10.5,6,22.51487
9.1,10,22.516335
-10.6,7,22.517368
-10.4,5,22.518106
-10.6,7,22.51913
-10.5,6,22.520025
-10.7,8,22.521193
9.2,9,22.522513
9.3,8,22.523683
9.3,8,22.524858
-10.0,1,22.525025
-10.0,1,22.525187
9.3,8,22.526359
9.3,8,22.527536
9.3,8,22.52871
9.1,10,22.53017
9.2,9,22.531496
9.3,8,22.532672
9.3,8,22.534978
9.3,8,22.536236
9.3,8,22.537468
9.3,8,22.538703
9.3,8,22.53994
9.3,8,22.541171
8.3,9,22.542539
-10.2,3,22.543011
9.3,8,22.544232
9.3,8,22.545445
9.1,10,22.546959
9.1,10,22.548469
-10.6,7,22.549537
9.3,8,22.550746
9.3,8,22.551971
-10.9,10,22.553479
9.2,9,22.554855
-10.9,10,22.556364
-10.6,7,22.557428
9.1,10,22.558935
9.2,9,22.560288
9.3,8,22.561498
-10.2,3,22.561966
9.1,10,22.563474
9.3,8,22.564689
9.3,8,22.56591
-10.0,1,22.56608
9.3,8,22.56729
9.3,8,22.568489
8.3,9,22.569857
9.3,8,22.571062
9.2,9,22.572411
8.3,9,22.573764
9.3,8,22.574976
9.3,8,22.576181
-10.5,6,22.577095
9.3,8,22.578291
-10.4,5,22.579053
8.2,10,22.580558
-10.3,4,22.581176
-10.3,4,22.581792
9.3,8,22.582994
-5.2,4,22.583611
9.2,9,22.584963
9.3,8,22.58617
9.3,8,22.587378
9.2,9,22.588732
9.3,8,22.589939
9.3,8,22.591149
9.3,8,22.592353
9.3,8,22.59356
9.2,9,22.594916
9.3,8,22.596121
9.3,8,22.597347
9.3,8,22.598533
9.3,8,22.599717
-10.5,6,22.600605
9.1,10,22.602072
9.2,9,22.603397
9.2,9,22.604735
8.1,11,22.606342
9.2,9,22.607675
-10.1,2,22.607989
-10.0,1,22.608153
9.3,8,22.609327
9.3,8,22.610509
-10.3,4,22.611109
9.3,8,22.612287
9.3,8,22.613463
-10.7,8,22.614637
-10.6,7,22.615667
9.3,8,22.616854
8.3,9,22.618173
9.3,8,22.619368
9.2,9,22.620689
9.2,9,22.622009
8.2,10,22.623468
8.9,12,22.625212
9.2,9,22.626519
8.2,10,22.627975
9.3,8,22.629145
-10.2,3,22.629599
9.3,8,22.630767
9.3,8,22.631933
9.3,8,22.633097
9.3,8,22.634272
-10.5,6,22.635158
-10.6,7,22.636186
9.2,9,22.637507
-10.2,3,22.637961
9.0,11,22.639568
9.1,10,22.966727
9.3,8,22.968004
-10.4,5,22.968789
9.3,8,22.969988
-10.6,7,22.971032
-10.6,7,22.972071
9.3,8,22.973256
9.3,8,22.974437
9.3,8,22.975621
9.3,8,22.976833
9.3,8,22.978019
9.3,8,22.979201
9.3,8,22.980468
9.2,9,22.981893
7.3,9,22.983256
9.2,9,22.984617
9.3,8,22.98582
7.3,9,22.987173
9.3,8,22.988377
9.3,8,22.989564
9.1,10,22.991065
9.3,8,22.99226
-10.0,1,22.992432
9.3,8,22.993629
9.1,10,22.995118
8.9,12,22.99694
8.3,9,22.998303
9.3,8,22.999499
-10.0,1,22.999669
9.3,8,23.000866
-10.1,2,23.001184
-10.2,3,23.001646
9.3,8,23.002837
9.1,10,23.004329
9.3,8,23.005519
9.3,8,23.006708
-10.0,1,23.006877
9.2,9,23.008211
-10.2,3,23.008671
9.3,8,23.009864
9.3,8,23.011059
-10.0,1,23.011225
-10.1,2,23.011541
14.2,10,23.013018
9.3,8,23.014366
9.3,8,23.015612
9.3,8,23.016819
-10.5,6,23.01773
9.3,8,23.018922
9.3,8,23.020118
9.3,8,23.02131
9.3,8,23.0225
14.3,9,23.023844
9.1,10,23.02533
9.3,8,23.026506
-10.7,8,23.02769
9.3,8,23.028882
9.3,8,23.030063
9.3,8,23.031251
9.1,10,23.032722
9.2,9,23.03406
9.2,9,23.035404
9.1,10,23.036878
9.2,9,23.038205
8.2,10,23.039667
