#{"t_start": 1753948336.807643, "env_id": "None"}
r,l,t
-10.0,1,3.726112
-10.0,1,3.726222
-10.0,1,3.726834
3.8,16,3.730008
-13.3,20,3.734046
7.0,12,3.737375
-11.3,5,3.73859
-5.7,9,3.740317
-4.8,20,3.744388
-4.7,20,3.74911
1.7,19,3.753104
6.9,13,3.755988
-10.1,2,3.756698
-12.3,5,3.757636
-10.5,6,3.758573
8.0,12,3.761628
-5.7,20,3.76571
8.2,10,3.768227
-12.5,7,3.769817
-10.6,7,3.771093
-10.3,4,3.772699
8.0,16,3.776014
5.1,13,3.779173
11.3,11,3.78119
5.7,16,3.784702
8.0,12,3.788157
8.0,12,3.790777
6.3,19,3.794925
6.7,4,3.79574
1.9,5,3.796547
-10.0,1,3.797234
-10.0,1,3.797292
12.1,12,3.799792
-14.2,6,3.800731
-7.7,20,3.805569
8.8,13,3.809276
5.3,11,3.811127
3.1,13,3.814552
11.2,12,3.817154
4.8,16,3.820513
6.1,12,3.823476
-10.0,1,3.823555
-10.5,6,3.824441
4.2,14,3.827417
3.9,15,3.830417
6.3,10,3.832838
2.2,14,3.836132
6.1,13,3.839151
5.0,14,3.841657
8.1,11,3.844084
7.9,13,3.846713
-10.2,3,3.847535
-12.3,5,3.848437
-10.1,2,3.849152
7.1,11,3.851529
-12.6,8,3.853791
-10.5,6,3.855034
-5.8,20,3.859837
-7.9,12,3.862285
-12.6,8,3.863855
-14.7,11,3.866223
-10.5,6,3.867167
-6.7,20,3.871519
-11.4,20,3.875702
8.3,9,3.878045
14.9,17,3.88201
5.6,18,3.885677
8.0,12,3.888673
7.3,9,3.891226
-12.3,5,3.892134
6.1,12,3.894477
5.0,13,3.897086
-4.8,20,3.901368
-12.1,13,3.904004
-10.4,5,3.905777
14.3,9,3.908258
-10.5,6,3.909218
6.8,3,3.910023
6.7,4,3.910951
6.7,4,3.911833
-5.0,2,3.912529
5.7,16,3.916335
-10.0,1,3.916455
6.0,13,3.919008
-10.0,1,3.919071
-10.0,1,3.920888
-10.1,2,3.921073
-10.2,3,3.921969
-10.0,1,3.922092
-10.1,2,3.922795
7.9,13,3.92546
8.0,12,3.928027
5.7,5,3.928888
2.5,20,3.932739
7.2,10,3.93512
3.3,12,3.938701
7.2,10,3.940701
2.9,16,3.94411
-12.1,13,3.946734
6.9,14,3.950086
8.2,10,3.951999
9.0,11,3.954798
-2.0,20,3.959251
-10.5,6,3.960961
9.1,10,3.962819
-4.8,20,3.967474
-3.4,20,3.972617
5.1,11,3.975261
3.2,13,3.977875
7.0,12,3.980511
-10.3,4,3.981341
-10.0,1,3.981457
3.6,8,3.982919
6.7,15,3.986002
-10.1,2,3.986629
-10.0,1,3.98736
-10.0,1,3.987491
3.5,20,3.99175
6.3,19,3.996045
7.0,12,3.99875
6.8,3,3.999604
5.4,19,4.002967
-11.3,14,4.006625
7.2,10,4.008564
7.1,12,4.011003
6.0,13,4.014853
-10.1,2,4.015018
9.2,9,4.016987
-3.9,20,4.021689
5.2,11,4.024283
-14.6,10,4.026603
7.0,12,4.02941
-2.9,20,4.033465
6.6,16,4.036874
4.7,17,4.040367
-10.0,1,4.041087
-10.0,1,4.041155
-10.0,1,4.041783
-7.6,20,4.046205
-9.5,20,4.050385
-12.1,3,4.050639
-13.5,8,4.052289
6.3,10,4.055385
7.9,13,4.058016
5.0,13,4.060453
8.3,9,4.063494
8.7,14,4.066144
4.7,16,4.069798
-3.9,20,4.074633
-4.8,20,4.078647
-6.8,11,4.080791
-10.4,5,4.08163
-10.1,2,4.082362
7.0,13,4.085066
1.7,18,4.088692
9.3,8,4.091087
6.3,19,4.095098
5.4,8,4.096705
-10.5,6,4.098183
-11.6,8,4.099891
7.0,12,4.102475
2.3,11,4.104404
6.9,13,4.107765
-10.0,1,4.107892
-10.0,1,4.107949
-10.0,1,4.108584
8.7,14,4.112082
-10.2,3,4.112908
7.2,10,4.114996
10.6,7,4.11662
-13.2,5,4.117467
-10.7,8,4.119121
5.1,13,4.122452
16.7,18,4.126713
7.2,11,4.129229
3.1,13,4.132454
-14.6,9,4.134357
-12.9,11,4.137107
-8.5,20,4.141874
8.0,12,4.144488
6.4,18,4.147842
-10.3,4,4.148812
4.9,14,4.152105
6.0,13,4.154936
2.1,14,4.158205
-4.8,20,4.163174
8.2,19,4.167021
2.4,20,4.172251
7.2,11,4.175058
2.9,16,4.178401
9.3,8,4.1802
9.2,9,4.181957
-11.5,7,4.183333
5.8,15,4.186678
-10.6,7,4.188503
-12.3,5,4.190186
-10.1,2,4.190276
-10.0,1,4.190939
8.1,11,4.193049
9.1,10,4.195744
6.9,14,4.198717
6.8,15,4.20185
-10.1,2,4.202528
11.8,15,4.205968
7.2,10,4.20839
-13.4,16,4.212312
-10.4,5,4.213254
-11.2,13,4.215996
-14.0,14,4.219365
5.6,17,4.223514
8.9,12,4.225925
-10.3,4,4.226873
10.1,13,4.229335
9.0,11,4.231675
5.4,8,4.233336
9.3,8,4.235873
6.9,13,4.239026
9.1,10,4.241719
-10.1,2,4.241885
-10.0,1,4.242601
-10.0,1,4.242725
-14.2,20,4.246817
6.7,16,4.250004
-13.6,9,4.25157
9.3,8,4.253533
6.5,6,4.256129
6.7,16,4.2595
7.2,10,4.261528
4.9,15,4.264721
-13.4,8,4.2663
-12.2,4,4.267197
5.8,20,4.271509
6.7,16,4.275059
-12.4,7,4.276643
9.3,8,4.278532
-15.5,9,4.280654
-13.3,20,4.284955
6.9,13,4.288066
8.2,10,4.29067
5.0,13,4.293299
-10.0,1,4.293421
4.1,13,4.295905
6.7,4,4.296697
4.1,13,4.299799
-6.7,20,4.303861
-10.2,3,4.304956
6.2,11,4.307769
6.8,14,4.311552
4.9,14,4.31437
-13.8,11,4.316806
14.1,11,4.319064
7.9,13,4.322065
2.0,15,4.325348
9.2,9,4.327139
4.6,18,4.330401
8.1,11,4.33373
3.8,16,4.337262
9.2,9,4.339678
4.8,14,4.342815
-10.4,5,4.343734
9.6,19,4.347625
0.9,17,4.350859
8.9,12,4.353243
6.9,13,4.356219
3.8,16,4.359613
3.7,18,4.364414
7.1,11,4.367454
9.1,10,4.369202
4.6,7,4.370831
4.8,14,4.374035
7.8,14,4.377218
6.8,15,4.380386
9.3,8,4.382188
4.1,13,4.384622
6.8,3,4.385328
-10.0,1,4.385955
-10.0,1,4.386014
-5.0,2,4.386718
9.3,8,4.388893
9.1,10,4.391041
9.2,9,4.392965
-11.7,9,4.395346
8.1,11,4.397397
9.3,8,4.39923
4.2,12,4.401623
-11.4,6,4.403723
-10.6,7,4.40584
8.8,13,4.408677
-5.2,19,4.412582
9.0,11,4.414298
-12.3,5,4.415682
8.9,12,4.418207
7.6,16,4.422242
14.2,10,4.424163
3.2,12,4.426594
7.3,10,4.42978
9.3,8,4.431757
4.4,8,4.433619
-10.4,5,4.434561
4.5,7,4.436074
4.0,14,4.439052
14.3,9,4.441033
7.0,13,4.444254
6.8,3,4.444495
9.1,10,4.447024
9.0,11,4.450027
5.3,11,4.451911
-10.2,3,4.452607
13.3,10,4.455484
14.3,9,4.45753
6.6,17,4.460893
6.7,15,4.463897
-3.8,20,4.467608
6.2,11,4.470011
8.9,12,4.472862
4.9,15,4.476226
9.1,10,4.479104
-13.4,7,4.480886
4.0,15,4.483586
7.1,11,4.486091
5.2,11,4.489284
3.2,13,4.491919
9.1,10,4.49439
7.1,11,4.49626
-10.4,5,4.497751
9.1,10,4.50024
7.3,9,4.502221
3.2,13,4.505769
7.1,11,4.507642
4.1,13,4.51078
7.1,11,4.512671
8.3,9,4.514835
-12.7,9,4.516393
3.6,19,4.520182
7.2,10,4.522474
-10.0,1,4.523149
15.2,12,4.525621
3.1,14,4.529
7.1,12,4.53168
9.3,8,4.533538
9.1,10,4.53585
-10.4,5,4.537457
-12.4,7,4.538911
8.3,9,4.541255
-10.0,1,4.541373
-10.0,1,4.541985
-10.0,1,4.54212
-11.2,4,4.543119
8.0,12,4.545762
5.9,15,4.549352
4.9,15,4.552802
-10.3,4,4.553826
-10.2,3,4.555088
9.1,10,4.557052
9.2,9,4.558839
5.1,12,4.562004
6.9,13,4.565343
8.0,12,4.568174
7.3,9,4.570157
9.0,11,4.573257
6.3,10,4.57518
-3.8,20,4.579298
6.0,13,4.581899
6.0,13,4.58491
8.6,15,4.587626
8.1,11,4.590846
-10.4,5,4.591861
14.8,17,4.596337
-6.6,20,4.600346
7.3,10,4.60248
9.1,10,4.605747
-7.1,4,4.606562
14.1,11,4.608698
7.9,13,4.612121
5.3,10,4.614116
4.6,16,4.618006
9.2,9,4.620049
6.5,6,4.622268
-10.2,3,4.623184
-11.2,4,4.624132
7.1,11,4.626133
9.3,8,4.628037
-10.6,7,4.629544
-12.6,8,4.631275
-10.5,6,4.632796
-7.7,10,4.635167
9.3,8,4.637092
-11.4,6,4.639204
7.1,11,4.64121
5.9,15,4.644502
6.3,10,4.647282
1.1,15,4.650172
8.2,10,4.653043
11.9,14,4.656067
9.2,9,4.658412
12.8,15,4.661738
-10.4,5,4.663364
7.0,12,4.66603
6.0,13,4.66867
-10.5,6,4.669698
8.2,10,4.672803
7.1,11,4.675424
8.2,10,4.677399
7.2,10,4.679898
9.0,11,4.681864
-12.4,6,4.683987
-12.4,6,4.685035
9.1,10,4.687751
3.9,15,4.691371
8.2,10,4.693235
8.0,12,4.695941
7.2,10,4.698429
6.0,13,4.700982
-10.5,6,4.702082
9.3,8,4.703808
-11.3,5,4.706524
7.3,9,4.708425
9.3,8,4.710833
9.2,9,4.712803
8.3,9,4.714802
1.4,10,4.71719
-6.3,15,4.720274
7.0,12,4.723263
9.3,8,4.725021
9.0,11,4.727014
9.3,12,4.729962
11.2,12,4.732524
8.1,11,4.735293
7.3,9,4.737275
7.1,12,4.740456
7.9,13,4.743599
-12.1,3,4.743839
-10.2,3,4.744623
7.9,13,4.747146
-10.4,5,4.748626
8.3,9,4.751108
6.9,13,4.753821
-10.6,7,4.755889
9.3,8,4.757826
8.3,9,4.759679
9.3,8,4.761457
8.9,12,4.764005
9.3,8,4.76576
9.3,8,4.767873
7.3,10,4.770038
4.9,16,4.774628
6.9,14,4.777484
9.3,8,4.779326
9.1,10,4.781733
-8.2,15,4.784176
9.3,8,4.785863
-10.0,1,4.786501
7.3,10,4.788924
-10.3,4,4.789798
7.1,11,4.792224
-6.2,5,4.793618
5.1,12,4.796193
9.1,10,4.79872
8.1,11,4.80089
9.3,8,4.802737
8.0,12,4.805948
6.3,10,4.808423
3.3,10,4.810131
6.2,9,4.812269
9.3,8,4.814076
-10.7,8,4.81633
9.2,9,4.818129
-10.7,8,4.819978
4.7,16,4.82412
12.8,15,4.827832
-12.5,8,4.829318
-10.1,2,4.829524
-10.0,1,4.829632
6.8,3,4.830295
8.1,11,4.832755
-11.0,11,4.835838
-10.4,5,4.836874
12.3,10,4.83914
6.3,10,4.841847
-10.2,3,4.842699
8.9,12,4.845312
9.2,9,4.847142
2.1,14,4.849649
6.5,6,4.851058
-10.3,4,4.851929
-10.0,1,4.852584
6.3,10,4.855486
-10.0,1,4.855628
-10.3,4,4.856577
8.3,9,4.858414
8.3,9,4.860559
6.3,11,4.8631
5.3,11,4.86552
14.1,11,4.868027
-10.5,6,4.86904
7.2,10,4.872476
7.3,9,4.874485
8.6,15,4.878125
9.1,10,4.880063
9.3,8,4.88208
-10.8,9,4.884376
-10.5,6,4.886045
7.2,10,4.888418
9.1,10,4.891036
-11.1,3,4.891777
12.1,12,4.895086
6.8,3,4.895335
-10.0,1,4.896027
6.1,12,4.898748
9.3,8,4.900779
13.3,10,4.902642
6.3,10,4.905785
8.1,11,4.907666
7.2,10,4.910108
8.9,12,4.91262
-10.6,7,4.914947
8.1,11,4.916836
-13.8,11,4.919593
5.1,12,4.922707
9.3,8,4.924554
6.5,17,4.928005
7.0,1,4.928608
-10.0,1,4.928668
-10.1,2,4.928872
-10.0,1,4.929516
-10.2,3,4.930297
6.3,10,4.932766
6.8,3,4.933623
9.3,8,4.935337
8.2,10,4.937759
-10.5,6,4.939464
8.1,11,4.941438
4.3,11,4.944194
-11.9,11,4.946601
17.1,13,4.949319
9.3,8,4.95175
8.3,9,4.953752
8.3,9,4.956735
9.3,8,4.958692
-10.1,2,4.95891
13.0,13,4.961467
8.2,10,4.963874
-10.1,2,4.964086
7.3,9,4.966426
8.2,10,4.968303
6.9,14,4.972457
9.1,10,4.974605
7.3,9,4.976609
-10.0,1,4.977276
8.1,11,4.979281
7.3,9,4.981653
-14.7,10,4.983471
-10.6,7,4.985245
6.0,13,4.988082
-11.6,8,4.989904
-10.9,10,4.993061
3.3,12,4.995749
4.0,14,4.99875
6.3,10,5.001529
6.2,11,5.004742
4.8,15,5.008698
9.2,9,5.010686
-10.5,6,5.012305
10.1,13,5.015064
-10.2,3,5.015866
-10.1,2,5.016667
6.1,12,5.019255
8.9,12,5.022326
8.1,11,5.025067
9.1,10,5.027753
7.0,12,5.030266
3.5,19,5.033638
-13.0,12,5.036011
9.0,11,5.038993
9.0,11,5.041503
7.2,10,5.043953
9.3,8,5.045797
-11.0,11,5.048432
5.3,11,5.051001
-12.6,8,5.052762
9.2,9,5.055252
9.2,9,5.057216
7.1,11,5.059715
9.3,8,5.061445
7.1,11,5.064212
-10.5,6,5.065904
10.2,12,5.06853
8.3,9,5.071414
8.2,10,5.073641
7.2,10,5.076175
-10.1,2,5.076329
-10.2,3,5.077144
-10.1,2,5.077346
6.8,3,5.07814
9.2,9,5.07988
-15.5,19,5.084408
-12.7,9,5.086232
-13.2,14,5.09007
7.1,12,5.092829
9.1,10,5.094803
6.0,13,5.097944
8.7,14,5.100676
9.0,11,5.103242
-15.8,12,5.106101
6.6,5,5.106969
-10.3,4,5.108488
-10.2,3,5.109334
4.8,4,5.110153
8.2,10,5.111987
-12.3,5,5.113505
6.9,2,5.113637
8.4,10,5.116053
-11.7,9,5.117827
5.5,7,5.119332
-11.3,5,5.120653
7.0,12,5.124438
5.9,3,5.125219
7.3,9,5.127146
-10.0,1,5.127203
9.3,8,5.129283
9.0,11,5.131665
9.2,9,5.133535
-10.5,6,5.135132
7.3,9,5.137022
8.1,11,5.139897
6.1,10,5.142575
7.0,12,5.14528
9.3,8,5.14723
9.2,9,5.149211
9.3,8,5.150964
7.0,12,5.153548
-12.6,8,5.156074
4.8,15,5.159279
8.9,12,5.161766
9.1,10,5.164312
9.2,9,5.166841
4.5,7,5.16855
9.3,8,5.170319
4.7,16,5.174116
-11.8,10,5.176019
9.1,10,5.178573
6.3,8,5.18043
-10.2,3,5.18068
6.9,2,5.181385
-10.1,2,5.181586
-10.1,2,5.182908
8.2,10,5.184805
7.3,9,5.187475
-6.6,9,5.189747
-12.9,11,5.192409
-10.7,8,5.194135
2.5,8,5.196009
-10.7,8,5.197935
8.1,11,5.20002
-10.0,1,5.200712
7.2,10,5.203251
-10.0,1,5.203365
9.3,8,5.20586
9.3,8,5.207772
7.3,9,5.210343
9.3,8,5.21221
-11.9,11,5.214171
7.9,13,5.21735
7.3,9,5.219087
9.0,11,5.222061
6.2,9,5.224485
6.5,18,5.228277
9.3,8,5.230237
-10.1,2,5.230952
8.2,10,5.233042
4.8,16,5.23681
8.3,9,5.24024
9.2,9,5.242456
9.3,8,5.244204
-10.1,2,5.244354
5.3,11,5.247649
5.8,4,5.248529
-10.1,2,5.249285
-10.0,1,5.249409
-10.0,1,5.249517
-10.0,1,5.249622
-10.1,2,5.25039
8.3,9,5.252461
9.1,10,5.255383
8.3,9,5.25723
-10.3,4,5.258799
8.3,9,5.260687
-11.8,10,5.263252
9.1,10,5.265418
-10.0,1,5.265542
7.3,9,5.268055
9.3,8,5.269882
7.3,9,5.272613
8.2,10,5.274598
8.9,12,5.277063
5.8,15,5.280986
7.9,13,5.283632
7.1,11,5.286332
7.1,11,5.289209
9.3,12,5.291839
9.1,10,5.293691
8.0,12,5.296204
8.3,9,5.298578
6.0,14,5.301378
-10.0,1,5.301489
9.2,9,5.304771
-10.4,5,5.305826
-10.1,2,5.306035
7.1,11,5.308642
8.2,10,5.311263
-10.3,4,5.312225
8.9,12,5.314898
6.7,4,5.315724
-14.7,10,5.317605
-10.6,7,5.319364
8.3,9,5.322128
9.3,8,5.324084
9.3,8,5.326043
7.3,9,5.328129
-10.3,4,5.329058
-10.2,3,5.329942
9.2,9,5.331908
8.2,10,5.334493
5.0,13,5.336966
-10.2,3,5.338115
8.7,14,5.341804
9.3,8,5.34368
8.9,12,5.346497
-10.6,7,5.348295
-13.6,9,5.350144
-10.7,8,5.352032
7.1,11,5.354645
5.1,13,5.357624
8.2,10,5.360072
9.1,10,5.362181
7.9,13,5.36587
6.9,2,5.366027
9.2,9,5.367995
-10.1,2,5.368819
-10.2,3,5.369728
9.3,8,5.372096
9.2,9,5.374152
9.3,8,5.376025
6.9,2,5.37612
9.1,10,5.378611
-12.6,9,5.381077
-14.6,9,5.382902
8.2,10,5.385514
9.2,9,5.388019
8.3,9,5.419626
-10.0,1,5.42279
8.1,11,5.427158
9.3,8,5.429787
9.1,10,5.442004
11.9,14,5.445419
-10.5,6,5.447645
6.1,12,5.450579
9.3,8,5.452776
-12.9,11,5.455866
5.2,12,5.458458
5.1,13,5.46105
8.3,9,5.463147
9.3,8,5.465043
-10.2,3,5.465979
5.3,11,5.468947
7.1,11,5.471888
8.3,9,5.474707
9.2,9,5.476752
-3.9,20,5.481567
-10.0,1,5.481699
-10.0,1,5.481812
8.0,12,5.484325
7.3,9,5.48701
7.2,10,5.489046
9.2,9,5.490976
8.1,11,5.494146
9.3,8,5.496142
-10.3,4,5.497156
6.3,10,5.499703
7.0,12,5.502218
-10.1,2,5.50249
4.6,6,5.504168
9.2,9,5.506552
9.3,8,5.508433
9.2,9,5.510257
8.9,12,5.513556
-14.6,10,5.516092
9.3,8,5.518135
-10.2,3,5.518457
-10.2,3,5.519459
-10.1,2,5.520203
-10.2,3,5.520559
7.3,9,5.523545
5.3,10,5.525495
9.3,8,5.527365
-10.8,9,5.529966
-10.1,2,5.530732
-10.5,6,5.531866
5.9,15,5.535311
-10.2,3,5.536222
9.3,8,5.538693
9.2,9,5.540648
-10.7,8,5.542473
9.2,9,5.544231
9.2,9,5.546542
5.0,14,5.54984
8.1,11,5.552507
-17.7,12,5.555639
7.3,10,5.557731
9.3,8,5.559751
11.2,12,5.562387
-10.0,1,5.563067
6.3,10,5.564848
-10.1,2,5.565472
7.3,9,5.567318
8.9,12,5.57043
-12.4,6,5.571582
-10.4,5,5.573222
7.2,10,5.575283
-11.4,6,5.576903
9.3,8,5.578715
5.1,13,5.581383
9.3,8,5.583307
-10.2,3,5.584165
6.2,11,5.58601
-11.3,5,5.588691
5.0,14,5.591557
-6.0,3,5.592316
8.3,9,5.594459
9.1,10,5.59691
9.2,9,5.598733
5.2,11,5.601221
9.3,8,5.602985
-10.4,5,5.60409
9.3,8,5.606373
-10.3,4,5.607828
6.3,10,5.609738
-5.3,5,5.611232
9.1,10,5.613382
-10.2,3,5.61431
-10.0,1,5.61444
-10.1,2,5.615203
6.7,4,5.616136
-10.0,1,5.616263
-12.1,3,5.617097
-10.0,1,5.61767
-10.0,1,5.61781
9.3,8,5.619869
7.3,9,5.62224
9.2,9,5.624914
9.2,9,5.626916
8.9,12,5.629665
9.1,10,5.631623
7.3,10,5.634055
6.1,12,5.636498
7.3,9,5.639351
5.3,11,5.641969
9.2,9,5.644034
6.9,13,5.646776
9.3,8,5.648876
-10.0,1,5.649543
9.2,9,5.651459
9.2,9,5.653313
9.1,10,5.656396
6.9,2,5.656574
4.2,12,5.659833
9.2,9,5.661839
-10.0,1,5.66257
-11.5,7,5.663849
-15.5,10,5.666245
9.3,8,5.668069
9.3,8,5.66986
9.3,8,5.672148
8.3,9,5.674335
-10.0,1,5.674405
-10.0,1,5.675693
-10.0,1,5.675765
8.9,12,5.678691
-2.0,20,5.684323
9.0,11,5.688081
6.0,13,5.691027
9.2,9,5.693097
5.2,11,5.695777
9.3,8,5.697663
8.3,9,5.699858
9.3,8,5.702586
-10.2,3,5.703614
-10.1,2,5.703898
-10.1,2,5.704843
8.2,10,5.707812
9.3,8,5.710012
-10.6,7,5.711936
9.1,10,5.715223
-12.5,7,5.716658
9.3,8,5.718621
-14.4,7,5.721407
9.0,11,5.724785
9.1,10,5.726871
8.2,10,5.729732
8.2,10,5.731905
9.1,10,5.734488
9.3,8,5.736581
9.1,10,5.739322
-10.2,3,5.740279
6.8,3,5.741159
-10.0,1,5.741883
-10.0,1,5.741946
-10.1,2,5.74271
-12.8,10,5.744728
-10.6,7,5.746398
4.5,18,5.75093
7.2,10,5.753127
-10.0,1,5.75325
-4.8,20,5.758648
9.0,11,5.761339
9.3,8,5.763868
-10.1,2,5.764626
-10.1,2,5.764853
-1.6,12,5.767463
9.1,10,5.770412
9.1,10,5.773239
9.3,8,5.775177
-11.4,6,5.776611
-10.0,1,5.776736
6.1,12,5.779252
9.2,9,5.782009
5.2,12,5.784642
6.6,5,5.785672
-12.6,8,5.788146
-11.7,9,5.790695
8.9,12,5.793515
9.3,8,5.795299
7.0,12,5.797708
5.9,14,5.800239
-10.5,6,5.801914
7.0,13,5.806133
8.2,10,5.808377
-10.4,5,5.810127
-10.3,4,5.811193
9.1,10,5.8133
-12.6,8,5.815217
9.1,10,5.817906
9.3,8,5.819776
-10.0,1,5.819896
-10.0,1,5.820008
-12.2,4,5.821688
9.1,10,5.824822
-10.7,8,5.826834
6.1,12,5.829711
1.3,13,5.832458
9.1,10,5.834571
-16.9,13,5.838206
7.3,9,5.840292
-12.6,8,5.842527
-10.4,5,5.843507
7.3,9,5.846227
9.2,9,5.848746
8.1,11,5.850995
-10.6,7,5.852881
6.7,4,5.853828
-10.3,4,5.855296
-10.1,2,5.856454
-10.0,1,5.856597
8.3,9,5.85868
-10.3,4,5.859658
8.1,11,5.863022
-5.8,10,5.864971
2.2,20,5.869997
8.3,9,5.87326
9.3,8,5.875135
7.3,9,5.876974
9.3,8,5.878924
6.2,11,5.881469
8.0,12,5.884105
8.2,10,5.886008
9.1,10,5.889624
9.3,8,5.891657
8.1,11,5.893892
9.1,10,5.896506
7.3,9,5.89837
8.9,12,5.901306
9.2,9,5.90313
8.3,9,5.906678
7.2,10,5.9087
9.3,8,5.910639
4.3,11,5.913812
-10.9,10,5.915918
-11.5,7,5.917896
9.1,10,5.92058
9.3,8,5.922963
-10.0,1,5.923103
9.1,10,5.925391
7.2,10,5.927822
-10.1,2,5.928025
-10.1,2,5.928777
-10.1,2,5.929524
6.7,4,5.930413
-10.3,4,5.931317
9.2,9,5.934178
9.1,10,5.936357
9.3,8,5.938815
6.1,12,5.941671
9.3,8,5.943678
-11.3,5,5.944624
6.3,10,5.947073
9.3,8,5.949664
5.3,9,5.951512
9.3,8,5.953438
7.3,9,5.955899
-10.8,9,5.95851
6.3,10,5.960447
-10.1,2,5.96119
5.2,12,5.963771
9.0,11,5.965962
9.3,8,5.967858
9.3,8,5.970688
9.2,9,5.97402
9.3,8,5.976088
9.3,8,5.978111
7.1,12,5.980621
9.3,8,5.982432
9.3,8,5.984277
9.2,9,5.986233
-10.6,7,5.988203
9.1,10,5.990531
-10.3,4,5.992132
-10.1,2,5.992913
9.2,9,5.994887
-10.3,4,5.995918
-10.2,3,5.996805
9.3,8,5.998901
9.2,9,6.000842
-11.1,3,6.001705
-5.3,5,6.002569
9.1,10,6.005162
8.9,12,6.008723
8.1,11,6.011193
9.1,10,6.013873
-10.1,2,6.014037
-10.0,1,6.014089
9.3,8,6.015977
9.3,8,6.018287
5.1,12,6.021807
9.3,8,6.024054
-10.8,9,6.026311
4.4,9,6.02876
-12.3,5,6.029763
-10.7,8,6.031745
8.3,9,6.034131
7.9,13,6.037847
-10.7,8,6.040404
9.3,8,6.042241
9.2,9,6.044102
9.3,8,6.045928
7.0,1,6.045989
9.1,10,6.048927
-13.2,5,6.049925
14.3,9,6.051903
9.3,8,6.054136
9.3,8,6.056362
9.3,8,6.05959
9.1,10,6.062541
8.3,9,6.064655
8.1,11,6.067308
-10.4,5,6.068528
-10.5,6,6.070596
9.0,11,6.073943
9.2,9,6.076488
-10.1,2,6.077517
-5.0,2,6.077689
4.6,16,6.081839
9.1,10,6.084882
-10.0,1,6.084958
-10.0,1,6.085071
7.3,9,6.087803
7.3,9,6.090773
9.1,10,6.092901
-10.0,1,6.093647
8.9,12,6.096697
9.1,10,6.09878
8.3,9,6.101117
-3.9,20,6.106276
9.3,8,6.108225
-10.1,2,6.108941
7.3,9,6.110642
-10.1,2,6.112013
9.3,8,6.114041
14.3,9,6.116034
-12.8,10,6.118314
8.9,12,6.121589
14.3,9,6.124397
14.3,9,6.126326
6.3,11,6.128719
9.3,8,6.1305
-3.9,20,6.134992
-10.0,1,6.135606
-10.0,1,6.135746
-10.0,1,6.135804
7.3,9,6.13859
9.2,9,6.140636
-10.0,1,6.140758
-10.0,1,6.140811
9.2,9,6.143566
8.2,19,6.14778
-10.5,6,6.149725
9.3,8,6.152383
8.5,16,6.156745
4.5,7,6.158591
9.2,9,6.160635
-10.0,1,6.160757
6.2,11,6.163463
-10.2,3,6.164628
6.6,5,6.165655
9.3,8,6.167552
8.9,12,6.170205
-10.3,4,6.172206
7.0,12,6.175133
8.2,10,6.177169
6.9,2,6.177959
9.3,8,6.179892
7.3,9,6.181764
6.8,14,6.185215
-10.2,3,6.185514
7.3,9,6.188498
12.3,10,6.19061
9.3,8,6.192998
-10.7,8,6.19473
-12.6,8,6.196596
-11.0,11,6.199396
7.2,11,6.202025
-10.1,2,6.202242
-10.0,1,6.202348
9.3,8,6.204395
-10.3,4,6.205661
7.3,9,6.208047
9.2,9,6.210424
9.3,8,6.212429
9.3,8,6.214363
-5.1,3,6.215236
-10.0,1,6.215373
6.3,10,6.217382
-12.7,10,6.219909
-13.1,13,6.223219
-10.4,5,6.224214
-11.5,7,6.226272
-10.4,5,6.227753
9.3,8,6.229601
9.2,9,6.232157
-10.0,1,6.232294
9.3,8,6.234433
-10.2,3,6.235334
-12.4,6,6.236453
9.3,8,6.238878
7.1,11,6.24168
8.3,9,6.24374
-10.3,4,6.245232
8.7,14,6.24852
-10.3,4,6.249469
9.3,8,6.251336
-10.2,3,6.251608
-10.5,6,6.253306
-11.1,12,6.256702
-12.6,8,6.25856
-12.7,9,6.260333
-12.3,5,6.26137
-10.8,9,6.264315
8.3,9,6.266136
9.3,8,6.268105
9.2,9,6.270129
8.3,9,6.272849
9.3,8,6.274809
-13.6,9,6.277146
7.1,11,6.279081
9.1,10,6.28161
-10.4,5,6.282648
8.9,12,6.285807
9.3,8,6.28824
9.3,8,6.290787
9.3,8,6.294093
-10.1,2,6.295009
9.3,8,6.297316
-10.7,8,6.299763
7.3,9,6.302204
5.3,10,6.30463
-10.9,10,6.309115
-10.4,5,6.310766
9.3,8,6.312941
9.2,9,6.31555
8.1,11,6.318816
9.1,10,6.322314
9.3,8,6.324634
14.3,9,6.32664
-12.3,5,6.327575
-10.2,3,6.32854
8.2,10,6.330794
-10.0,1,6.332406
9.3,8,6.334441
9.2,9,6.336468
-10.0,1,6.336583
9.2,9,6.339025
-12.0,2,6.339918
7.3,9,6.341868
-10.8,9,6.343791
9.1,10,6.346667
6.3,10,6.348659
-10.2,3,6.35013
-10.0,1,6.350255
6.9,2,6.351004
7.1,11,6.353681
9.3,8,6.356105
9.3,8,6.358167
9.2,9,6.360442
8.2,10,6.362423
5.2,11,6.364992
9.2,9,6.366879
7.3,10,6.369962
8.9,12,6.373117
8.9,12,6.376013
7.1,12,6.378606
9.3,8,6.380518
9.2,9,6.382578
-10.0,1,6.382694
9.3,8,6.384553
9.3,8,6.386316
9.3,8,6.388463
-13.1,14,6.392592
-10.5,6,6.393725
9.3,8,6.39575
7.3,9,6.398345
9.2,9,6.400356
-10.1,2,6.400509
